,Feature1,Feature2,Target
154,2.026358024926479,0.17538719993748061,0
155,1.3505525614914697,-0.39932893617260806,0
156,1.1847460603639592,-0.39715781252308413,0
157,0.15491571551894726,1.1382101767634643,1
158,0.43107515708256505,-0.41476412426721054,0
159,-0.08001018086210662,0.8446288090183669,1
160,0.5685192781244695,-0.3766189690517693,0
161,0.020719679040111134,0.32411272055822626,0
162,0.932020019054961,0.22647396432298073,1
163,0.694032919832053,0.6101792653914182,1
164,0.7925457477954649,0.5153203222492371,1
165,-1.071986493687561,0.09253942634146961,1
166,1.7001269032910646,0.2574426576576146,0
167,1.62168153552511,-0.32120961845177365,0
168,0.11133403525591594,0.11805448623262824,0
169,0.4030591591637819,0.8264796676884466,1
170,-0.366067409004581,0.9287831503354647,1
171,0.8634128601787536,-0.27813138984954877,0
172,1.5501074045470222,-0.46573973661212575,0
173,0.5925914380335712,0.6605435200017281,1
174,-0.27300933855624776,0.6795333665800354,1
175,1.3538000212907824,-0.4473342422747479,0
176,-1.115098608533357,0.3504530127552578,1
177,0.7395511722219316,0.5479238657699287,1
178,2.2703863872199213,0.21272951984317126,0
179,-1.0006630215104053,0.12713138715501426,1
180,0.4459020057980981,-0.2934929624748668,0
181,1.1106329104828443,0.07716381493013363,1
182,1.7215539357868488,0.13532059157828513,0
183,1.6652639542551428,-0.14229023924956458,0
184,-0.4951504264159176,0.8678513020730548,1
185,1.7137461003348995,-0.0888818614054645,0
186,1.5876761199225005,-0.28888103303267904,0
187,0.036982111401632045,0.13038452166313352,0
188,-0.5073071898892458,0.8478319958038527,1
189,0.7798436219611692,0.7917192063902806,1
190,0.06000220681605839,0.9958403842164288,1
191,-0.02702033186775383,0.5947616937661409,0
192,1.2150907037412437,-0.3406421835415868,0
193,0.475552507443409,-0.6125992358019327,0
194,1.465822644236922,-0.5170505641146156,0
195,0.8151994699626076,0.23146128389923665,1
196,1.9740822949378058,0.519099125460837,0
197,1.8701326795976572,-0.11510451668396762,0
198,0.7538066788975336,0.5677214584685649,1
199,0.9008143465876964,-0.43638994352146426,0
200,0.9089649821886583,0.04420082457536769,1
201,-0.7913504614557215,0.6637600378693076,1
202,0.8774837984120951,0.6328720483881869,1
203,0.5323614276402667,-0.3676507459516206,0
204,-0.07730134672700575,0.167976555012524,0
205,0.829953646148666,-0.40686778586105343,0
206,1.9219961886634025,0.2919987348132842,0
207,-0.8445271672520009,0.18539218621027942,1
208,0.2177750235585179,0.9102050020276901,1
209,-0.8603638301691618,0.38827087839725505,1
210,-0.7649759511968331,0.5293086251678143,1
211,1.8188276061786581,0.3394726047963305,0
212,0.8799693407249951,0.11658596342139932,1
213,0.11179744302715469,1.0790587784365693,1
214,1.6507595758700826,-0.4052505245620984,0
215,0.2376364586355061,1.239950896359412,1
216,0.5793765898920451,0.8049455225490029,1
217,2.090614765073666,0.14972420782494433,0
218,0.02967745882727791,0.4180417473700408,0
219,0.6899660856543894,0.632919828097314,1
220,-0.9876098608608898,0.709832410412026,1
221,1.8930648250819766,0.025302376958833174,0
222,0.8127167137144421,-0.4058759998512271,0
223,0.25586894863292603,0.4891838945971158,0
224,0.8258924508706893,0.4528185828849576,1
225,1.802936732724297,-0.27647971883084527,0
226,-0.5953160041638642,0.5006365870301217,1
227,-0.15960868175046544,1.053437430108047,1
228,0.766349214487816,-0.5145434895943075,0
229,0.5892076804334742,-0.4915430958515725,0
230,0.5679987522922021,0.7178066577549819,1
231,1.3203581396341724,-0.5789857383859403,0
232,2.0662517920207866,0.316401209745014,0
233,1.7570931252610633,-0.4452387163942111,0
234,0.38615742809050607,-0.3072449792936777,0
235,0.8768378049581714,0.27446156784027315,1
236,0.5479467460054043,0.8523846064698454,1
237,-0.46741857025845307,0.9315912586898139,1
238,1.6472409361413434,-0.12079906680754303,0
239,1.0412024780369773,-0.48310741943226204,0
240,2.1104580290499535,-0.1318600446596045,0
241,0.6633988880798171,-0.6456728336154243,0
242,-0.18106232912885467,0.1460800501963993,0
243,0.4986468050003487,0.8078036575911176,1
244,0.871508602044829,-0.5130050013716156,0
245,-1.0114334502393745,0.13701458798528887,1
246,0.41838069536504957,-0.3795491725239605,0
247,0.8690728802076313,-0.5024612208928799,0
248,1.578649523593739,-0.4251906416642308,0
249,0.9890780439814556,0.06620973556637932,1
250,-0.6701082222050133,0.7274224640591885,1
251,0.44782455120371306,0.8859648295411517,1
252,-0.8935866045796077,0.22566385767334596,1
253,0.9647095770717393,-0.001838652877548145,1
254,-0.8474557127404423,0.27643446071299416,1
255,-0.5419269907244503,0.8500977558894638,1
256,0.6767630791229522,0.7582029737278639,1
257,-0.18142842323611078,0.8995480427460963,1
258,0.43336013380807775,-0.24019390891629425,0
259,0.6297135000511535,0.5754003850767606,1
260,-0.20934253796126104,0.7647819006994583,1
261,0.5324413474369253,0.748263810505166,1
262,1.4655886624424357,-0.6570803740973656,0
263,0.7873226135912914,0.21618715780150324,1
264,-0.18363059296617268,0.9566667166854286,1
265,0.02279413618967198,0.30361469100862626,0
266,2.2099721391981406,0.4619983240047063,0
267,-1.0126883057674148,0.2692072590969751,1
268,1.8393175650219262,0.2597584411640185,0
269,1.217287863569901,-0.36969854388402007,0
270,0.6194564745316139,0.9797919597988561,1
271,0.44698635429277006,0.9222118132015819,1
272,0.28737685462512685,0.17234229622697736,0
273,0.21908355777677188,-0.1816806854697025,0
274,1.983967580852598,0.5595763725135579,0
275,0.32753720405460235,-0.4403418652216824,0
276,0.044373766098478214,0.1298796100935775,0
277,0.19748269207359234,0.9981948063798785,1
278,0.3777163997649905,0.7680800226951784,1
279,1.3537145664249766,-0.5639715169059836,0
280,1.6052735301698542,-0.5119163801653774,0
281,1.1116977490024573,0.39799296633420495,1
282,0.03167769398372928,0.3086172768716035,0
283,1.9454578199352806,-0.11807666697272964,0
284,0.35041921455580505,-0.32662507494273724,0
285,1.46390833411909,-0.1755507105883232,0
286,-1.035217298359959,0.024252042561252067,1
287,-0.9028403833990319,0.3564909989584405,1
288,0.19772500550346003,0.47419058245928797,0
289,-0.6496963580799302,0.8294799359200711,1
290,-0.2105420557922543,1.018729090299446,1
291,0.6716385320188609,-0.38264548728507974,0
292,-1.007023462919445,0.6710789663926491,1
293,1.8680652110862594,0.4773754780991323,0
294,1.0188552710227283,0.4212638209699415,1
295,0.3858327657675851,-0.15633346271855206,0
296,0.202355700387039,1.103499310481452,1
297,-0.6617740723814866,0.8507276411565792,1
298,1.6661607848485847,-0.07984659043594292,0
299,-0.4660283607858327,0.8499437737991087,1
